Category,Image,Link,Name,Price,Store
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/31_ojwd-zz.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/mi-13t-pro-eu-12-256gb-alpine-blue-smartfon-xiaomi/,Xiaomi Mi 13t Pro 12/256 Gb,8799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/14.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x9b-5g-12-256gb-sunrise-orange-smartfon-honor/,Honor X9b 12/256 Gb,4299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/39/151.jpg 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x5-2-32gb-black-smartfon-honor/,Honor X5 2/32 Gb,1450000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/38/383.jpg 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/reno-8t-8-128gb-orange-smartfon-oppo/,Oppo Reno 8t 8/128 Gb,3999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_uzyr-57.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a55-a556-256gb-navy-smartfon-samsung/,Samsung Galaxy A55 256 Gb,5099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/10_rryf-8g.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/pocophone-x5-pro-eu-8-256gb-blue-smartfon-xiaomi/,Xiaomi Pocophone X5 Pro 8/256 Gb,3899000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_ovy2-rl.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x8b-8-256gb-green-smartfon-honor/,Honor X8b 8/256 Gb,3299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/9_x0ag-l3.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a35-a356-128gb-iceblue-smartfon-samsung/,Samsung Galaxy A35 128 Gb,3899000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/38/418.jpg 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7a-4-128gb-silver-smartfon-honor/,Honor X7a 4/128 Gb,2199000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/24_hyzq-q1.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/m14-m146-64gb-silver-smartfon-samsung/,Samsung Galaxy M14 64 Gb,1799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_062c-9x.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x8b-8-128gb-black-smartfon-honor/,Honor X8b 8/128 Gb,3099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/Без_имени-1.jpg 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7a-plus-6-128gb-silver-smartfon-honor/,Honor X7a Plus 6/128 Gb,2199000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_wgxf-gj.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/iphone-15-pro-max-256gb-black-titanium-smartfon-apple/,Apple Iphone 15 Pro Max 256 Gb,17999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/7_ger7-g6.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s921-128gb-onyx-black-smartfon-samsung/,Samsung Galaxy S24 128 Gb,8999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/5_ujpk-9q.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x8b-8-128gb-silver-smartfon-honor/,Honor X8b 8/128 Gb,3099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/3_om9x-ut.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-ultra-s928-12-256gb-gray-smartfon-samsung/,Samsung Galaxy S24 Ultra 256 Gb,12999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/18_4fbe-h0.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a25-a255-6-128gb-light-blue-smartfon-samsung/,Samsung Galaxy A25 128 Gb,3099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/9_s4ox-sh.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a25-a255-6-128gb-black-smartfon-samsung/,Samsung Galaxy A25 128 Gb,3099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/25_66nu-wj.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-12-eu-4-128gb-blue-smartfon-xiaomi/,Xiaomi Redmi 12 4/128 Gb,1799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a35-a356-128gb-navy-smartfon-samsung/,Samsung Galaxy A35 128 Gb,3899000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/5_w63u-ar.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/mi-13t-eu-8-256gb-alpine-blue-smartfon-xiaomi/,Xiaomi Mi 13t 8/256 Gb,6299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/36_8iyh-ir.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a58-4-128gb-black-smartfon-oppo/,Oppo A58 8/128 Gb,2699000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/5_q6lb-n9.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x8b-8-256gb-silver-smartfon-honor/,Honor X8b 8/256 Gb,3299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/3_1rle-6z.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-note-13-eu-8-256gb-black-smartfon-xiaomi/,Xiaomi Redmi Note 13 8/256 Gb,2599000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/3_m9cf-4f.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-note-13-eu-6-128gb-black-smartfon-xiaomi/,Xiaomi Redmi Note 13 6/128 Gb,2199000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/16_5ko0-6n.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a78-4-128gb-black-smartfon-oppo/,Oppo A78 8/256 Gb,3399000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/5_fhh9-tq.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/pova-neo-3-4-128gb-mecha-black-smartfon-tecno/,Tecno Pova Neo 3 4/128 Gb,1889000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/13_bofp-8z.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s23-fe-s711-8-128gb-mint-smartfon-samsung/,Samsung Galaxy S23 Fe 128 Gb,6799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/1_o850-u2.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y02t-4-64gb-orchid-blue-smartfon-vivo/,Vivo Y02t 4/64 Gb,1599000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/19_utlb-43.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7a-plus-6-128gb-blue-smartfon-honor/,Honor X7a Plus 6/128 Gb,2199000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/25_kxha-v7.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-200-lite-8-256gb-midnight-black-smartfon-honor/,Honor 200 Lite 8/256 Gb,3499000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/6_9v6u-3a.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s921-8-256gb-marble-gray-smartfon-samsung/,Samsung Galaxy S24 256 Gb,9799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/14_smjc-u2.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a18-4-128gb-blue-smartfon-oppo/,Oppo A18 4/128 Gb,1999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/7_zpws-s5.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a34-a346-256gb-light-green-smartfon-samsung/,Samsung Galaxy A34 256 Gb,3499000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_dl35-ho.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/mi-14-eu-12-256gb-black-smartfon-xiaomi/,Xiaomi Mi 14 12/256 Gb,9699000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/3_ikr7-16.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-200-lite-8-256gb-cyan-lake-smartfon-honor/,Honor 200 Lite 8/256 Gb,3499000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/27.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/note-30-pro-8-256gb-black-smartfon-infinix/,Infinix Note 30 Pro 8/256 Gb,2799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/34_4k59-4x.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/v30-12-256gb-black-smartfon-vivo/,Vivo V30 12/256 Gb,7099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/12_bss9-uf.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s23-fe-s711-8-128gb-graphite-smartfon-samsung/,Samsung Galaxy S23 Fe 128 Gb,6799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_51bn-kk.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-200-lite-8-256gb-starry-blue-smartfon-honor/,Honor 200 Lite 8/256 Gb,3499000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/13.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a35-a356-128gb-lilac-smartfon-samsung/,Samsung Galaxy A35 128 Gb,3899000,Elmakon
Category,Image,Link,Name,Price,Store
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/967/96765/204134/a47f225c-6519-4894-a524-75409d73af94.webp,https://texnomart.uz/ru/product/detail/96765,Infinix Hot 10 I 2/32 Gb,1634000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3562/356246/204298/c8fadb4d-84d8-4417-9834-16c0dd663047.webp,https://texnomart.uz/ru/product/detail/356246,Oppo A38 4/128 Gb,2480000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3563/356361/204341/c07df90c-1421-4e2a-a76e-feb9515de952.webp,https://texnomart.uz/ru/product/detail/356361,Vivo Y27s 8/128 Gb,2154000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3564/356474/204381/6c63e8c7-ccf8-46ef-8bc0-f275d64a91ba.webp,https://texnomart.uz/ru/product/detail/356474,Oppo A18 4/128 Gb,1980000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3569/356916/204459/3b29e3ca-a768-40bd-a331-a091eb849f2c.webp,https://texnomart.uz/ru/product/detail/356916,Huawei Nova Y72 8/256 Gb,2388000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3570/357008/204437/8a2b70de-69e1-49b3-9a21-6c5d3b0e1eb6.webp,https://texnomart.uz/ru/product/detail/357008,Vivo Y03 4/128 Gb,1784000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3570/357029/204429/152bd1d9-ade1-4e78-9c09-89244c1e9b34.webp,https://texnomart.uz/ru/product/detail/357029,Huawei Nova Y61 4/128 Gb,1797000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3571/357129/204708/7d99258a-fae2-4834-a10e-c5efbedd4529.webp,https://texnomart.uz/ru/product/detail/357129,Huawei Nova 12i 8/256 Gb,2888000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3571/357158/198092/59abd5ad-88d2-4c1e-9e79-09f33465b457.webp,https://texnomart.uz/ru/product/detail/357158,Infinix Note 40 Pro 12/256 Gb,3960000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3574/357478/204558/03a98212-d3c0-4b64-8182-a5c116017b99.webp,https://texnomart.uz/ru/product/detail/357478,Xiaomi Poco C65 8/256 Gb,1830000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3574/357483/204552/48b6b271-d36c-4940-8b81-31227a391b33.webp,https://texnomart.uz/ru/product/detail/357483,Honor 200 Pro 12/512 Gb,8049000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3574/357493/204550/2cf584a8-b2d5-45ac-be79-6e02fc2adfad.webp,https://texnomart.uz/ru/product/detail/357493,Infinix Note 40 Pro 12/256 Gb,3960000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3576/357631/204822/a1a9a04d-de21-41ca-8e02-862dd058de5c.webp,https://texnomart.uz/ru/product/detail/357631,Xiaomi Poco F6 Pro 12/256 Gb,6464000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3576/357642/204812/559f7108-4328-49b5-b7f6-1cf1d3842864.webp,https://texnomart.uz/ru/product/detail/357642,Samsung Galaxy A06 128 Gb,1657000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3577/357761/204799/bd3baf13-c962-429b-8370-9d41a2f5a500.webp,https://texnomart.uz/ru/product/detail/357761,Infinix Hot 50i 4/256 Gb,1922000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3577/357784/202290/d55f1ba3-9b83-4fd2-a0cd-9f4d85d22bdf.webp,https://texnomart.uz/ru/product/detail/357784,Xiaomi 14t Pro 12/256 Gb,8601000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3578/357807/204776/128aea55-aaaa-4139-8800-392fd11292f4.webp,https://texnomart.uz/ru/product/detail/357807,Oppo A3 6/128 Gb,3047000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3578/357874/204744/fc59ce9a-2a15-459b-8e4f-e1a806d5bff1.webp,https://texnomart.uz/ru/product/detail/357874,Honor 200 8/256 Gb,5990000,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3579/357993/205498/2a6c6b45-b2ba-45b8-82c8-c42a667b1ae4.webp,https://texnomart.uz/ru/product/detail/357993,Honor X9c 8/256 Gb,4767000,Texnomart
Smartfonlar,https://api.idea.uz/storage/products/September2024/UK2JKXXwbMLUq28m5IE0.png,https://idea.uz/product/8741-smartfon-samsung-galaxy-a06-4-128gb-black,Samsung Galaxy A06 128 Gb,1690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/pxPiyP0pyVtlpgPvISxf.png,https://idea.uz/product/8742-smartfon-samsung-galaxy-a06-4-128gb-light-blue,Samsung Galaxy A06 128 Gb,1690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2023/yhW3PurVT7YHUWl2XmJc.png,https://idea.uz/product/6338-smartfon-tecno-spark-10-8-128-black,Tecno Spark 10 8/128 Gb,1690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2024/7bFHzeqD7Z2U4COjzqjr.png,https://idea.uz/product/7232-smartfon-tecno-spark-20c-4-128-gravity-black,Tecno Spark 20c 4/128 Gb,1788000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2024/l4dpCNrromwhiwD2BsSy.png,https://idea.uz/product/7233-smartfon-tecno-spark-20c-4-128-mystery-white,Tecno Spark 20c 4/128 Gb,1788000,Idea
Smartfonlar,https://api.idea.uz/storage/products/November2023/bLvEjAkomj4KwCgxbX0g.png,https://idea.uz/product/6810-smartfon-honor-x5-plus-4-64-midnight-black,Honor X5 Plus 4/64 Gb,1788000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2024/xXpGZNhkdwueKUUc59so.png,https://idea.uz/product/7325-smartfon-honor-x5-plus-4-64-cyan-lake,Honor X5 Plus 4/64 Gb,1788000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2023/57ygVtydAMEZMgCEJ52c.png,https://idea.uz/product/7048-smartfon-samsung-galaxy-a05s-4-128gb-silver,Samsung Galaxy A05s 128 Gb,1790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2023/ckP1Gk0qumf90VOo3VKR.png,https://idea.uz/product/7049-smartfon-samsung-galaxy-a05s-4-128gb-light-violet,Samsung Galaxy A05s 128 Gb,1790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2023/FJ8J3k9HQur1l4v8QZ4X.png,https://idea.uz/product/7050-smartfon-samsung-galaxy-a05s-4-128gb-black,Samsung Galaxy A05s 128 Gb,1790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/ApRIYM1TO2aQKHEWahgT.png,https://idea.uz/product/10423-smartfon-xiaomi-poco-c65-8-256-blue,Xiaomi Poco C65 8/256 Gb,1790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/ouhQR8Hqo47GhmsrJG9o.png,https://idea.uz/product/10424-smartfon-xiaomi-poco-c65-8-256-black,Xiaomi Poco C65 8/256 Gb,1790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/TB4weciZiaQI4HhjC2dY.png,https://idea.uz/product/8686-smartfon-huawei-nova-y61-4-128-midnight-black,Huawei Nova Y61 4/128 Gb,1790000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2023/WYTlrQ9CO4d3jucNngQK.jpg,https://idea.uz/product/6522-smartfon-honor-x6a-4-128gb-midnight-black,Honor X6a 4/128 Gb,1840000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2023/WGq9KNaZKWcebnXQjv2g.jpg,https://idea.uz/product/6523-smartfon-honor-x6a-4-128gb-cyan-lake,Honor X6a 4/128 Gb,1840000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2020/WGoaUuD1Cr7XRsaoFmF5.jpg,https://idea.uz/product/1459-smartfon-tecno-spark-4-3-32-kc2-dualsim-royal-purple,Tecno Spark 4 32 Gb,1984192,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/7nBom5GSRkLcIPa1m2UV.png,https://idea.uz/product/8213-smartfon-honor-x6b-6-256-midnight-black,Honor X6b 6/256 Gb,1990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/66W5xATSylVQjWjCzAWa.png,https://idea.uz/product/7717-smartfon-oppo-a18-4-128-glowing-blue,Oppo A18 4/128 Gb,1990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2023/940HUWB6UtyNMIYZXDn1.png,https://idea.uz/product/7042-smartfon-oppo-a18-4-128-glowing-black,Oppo A18 4/128 Gb,1990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/Njmk27lvFDvrg0mb9kGG.png,https://idea.uz/product/8159-smartfon-honor-x6b-6-256-forest-green,Honor X6b 6/256 Gb,1990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2023/NR6r46WjcnI6k3t08HAT.png,https://idea.uz/product/6955-smartfon-vivo-y02t-4-64-orchid-blue,Vivo Y02t 4/64 Gb,2028000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2024/zT9eKO6yShuiU6FSaVwG.jpg,https://idea.uz/product/7507-smartfon-redmi-a3-4-128-midnight-black,Xiaomi Redmi A3 4/128 Gb,2028000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/1USJYiQpXqP4YQaSAqII.png,https://idea.uz/product/7763-smartfon-redmi-a3-4-128-forest-green,Xiaomi Redmi A3 4/128 Gb,2028000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2024/Uw8WuMASdZtLEaLa9yUu.png,https://idea.uz/product/7764-smartfon-redmi-a3-4-128-star-blue,Xiaomi Redmi A3 4/128 Gb,2028000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2024/nvhYsgUl6l7JGCIy9u77.png,https://idea.uz/product/8824-smartfon-tecno-spark-30c-4-128-orbit-black,Tecno Spark 30c 4/128 Gb,2028000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2024/BaYf6aVwIPbwRTtrfZQt.png,https://idea.uz/product/8825-smartfon-tecno-spark-30c-4-128-orbit-white,Tecno Spark 30c 4/128 Gb,2028000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/4QqcfxjPXZOxxAEJIXFK.png,https://idea.uz/product/8944-smartfon-tecno-spark-30c-4-128-magic-skin-green,Tecno Spark 30c 4/128 Gb,2028000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2024/o0LAMJyHrasElyw1fczJ.png,https://idea.uz/product/7328-smartfon-huawei-nova-y90-4-128-midnight-black,Huawei Nova Y90 4/128 Gb,2090000,Idea
Smartfonlar,https://api.idea.uz/storage/products/November2024/UUCYh6wlQFhdJoqG6iz3.png,https://idea.uz/product/8938-smartfon-tecno-spark-30-8-128-astral-ice,Tecno Spark 30 8/128 Gb,2090000,Idea
Smartfonlar,https://api.idea.uz/storage/products/November2024/zgdxUUC62zeEOZ98rhJo.png,https://idea.uz/product/8939-smartfon-tecno-spark-30-8-128-stellar-shadow,Tecno Spark 30 8/128 Gb,2090000,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/hBcKQcPWthr0Xw2zJSHS.png,https://idea.uz/product/8212-smartfon-honor-x6b-4-128-midnight-black,Honor X6b 4/128 Gb,2148000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2023/QHPJwDlg2ZT8UxR0mD2l.png,https://idea.uz/product/6209-smartfon-realme-c30s-2-32-rmx3690-black,Realme C30s 2+32 Rmx3690 Gb,2148000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2023/6OnRLHFFCIzM8pNDAjp2.png,https://idea.uz/product/6210-smartfon-realme-c30s-2-32-rmx3690-blue,Realme C30s 2+32 Rmx3690 Gb,2148000,Idea
Smartfonlar,https://api.idea.uz/storage/products/September2024/l221Vk7Egh3kFO37kSWc.png,https://idea.uz/product/8160-smartfon-honor-x6b-4-128-forest-green,Honor X6b 4/128 Gb,2148000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/12kV8PIINrQuZnt1CcLa.png,https://idea.uz/product/8911-smartfon-honor-x7c-6-128-midnight-black,Honor X7c 6/128 Gb,2190000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/EafvHloe8P0gxuWdy35g.png,https://idea.uz/product/8912-smartfon-honor-x7c-6-128-moonlight-white,Honor X7c 6/128 Gb,2190000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2024/XCeZEngN7DTHrh8YJKnf.png,https://idea.uz/product/8913-smartfon-honor-x7c-6-128-forest-green,Honor X7c 6/128 Gb,2190000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2024/r1aNBWbRrCoj3fAoVz31.jpg,https://idea.uz/product/7190-smartfon-tecno-spark-20-8-128-gravity-black,Tecno Spark 20 8/128 Gb,2268000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2024/a6WT3qO491g2RkL0Ny6J.png,https://idea.uz/product/7191-smartfon-tecno-spark-20-8-128-magic-skin-blue,Tecno Spark 20 8/128 Gb,2268000,Idea
Smartfonlar,https://api.idea.uz/storage/products/June2024/ZuH2IA2iFgJJSTDBJkcq.png,https://idea.uz/product/7657-smartfon-vivo-y03-4-128-gem-green,Vivo Y03 4/128 Gb,2268000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2023/lSfzvrKofJWuljiuQpzb.png,https://idea.uz/product/6468-smartfon-oppo-a57s-4-64-starry-black,Oppo A57s 4/64 Gb,2290000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2024/hk5xymq7F10YQzG7u1K6.png,https://idea.uz/product/8807-smartfon-tecno-spark-20-pro-8-256-frosty-ivory,Tecno Spark 20 Pro 8/256 Gb,2290000,Idea
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_gq2m-bb.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-note-13-pro-5g-eu-8-256gb-purple-smartfon-xiaomi/,Xiaomi Redmi Note 13 Pro+ 8/256 Gb,5099000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/25_nbom-bi.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y27-6-128gb-bea-blue-smartfon-vivo/,Vivo Y27 6/128 Gb,2599000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_h7nu-ac.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/iphone-15-pro-256gb-black-titanium-smartfon-apple/,Apple Iphone 15 Pro 256 Gb,15999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/2_9iw2-jx.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-note-13-pro-eu-8-128gb-black-smartfon-xiaomi/,Xiaomi Redmi Note 13 Pro 8/128 Gb,3199000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/28_cwac-65.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a38-4-128gb-black-smartfon-oppo/,Oppo A38 4/128 Gb,2299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_6r0c-mz.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s926-12-256gb-violet-smartfon-samsung/,Samsung Galaxy S24+ 256 Gb,11799000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_l9oo-za.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/mi-14-eu-12-512gb-black-smartfon-xiaomi/,Xiaomi Mi 14 12/512 Gb,9999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/16_z0q6-oo.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-a3-eu-3-64gb-blue-smartfon-xiaomi/,Xiaomi Redmi A3 3/64 Gb,1299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/24_3ws5-jb.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a38-4-128gb-gold-smartfon-oppo/,Oppo A38 4/128 Gb,2299000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/4_cv0q-1u.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s926-256gb-marble-gray-smartfon-samsung/,Samsung Galaxy S24+ 256 Gb,11999000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/32_qm50-lu.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a58-4-128gb-green-smartfon-oppo/,Oppo A58 8/128 Gb,2699000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_jjow-b7.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x6b-4-128gb-black-smartfon-honor/,Honor X6b 4/128 Gb,1809000,Elmakon
